linha;grupo;subgrupo;tipo_mercadoria;cargo;taxa_rateio_maximo_pct;fatia_cargo_pct;ativo
SSO;Calibração Diversos;Cilindro;Insumo;Consultor Interno;5;15;True
SSO;Calibração Diversos;Cilindro;Insumo;Consultor Externo;5;15;True
SSO;Calibração Diversos;Cilindro;Insumo;Coordenador;5;20;True
SSO;Calibração Diversos;Cilindro;Insumo;Diretor;5;10;True
SSO;Calibração Diversos;Cilindro;Insumo;Gerente Geral;5;20;True
SSO;Calibração Diversos;Cilindro;Insumo;Gerente Linha;5;20;True
SSO;Calibração Diversos;Cilindro;Insumo;Representante Comercial;5;0;True
SSO;Calibração Diversos;Cilindro;Insumo;Supervisor;5;0;True
SSO;Calibração Diversos;Estação;Produto;Consultor Interno;5;15;True
SSO;Calibração Diversos;Estação;Produto;Consultor Externo;5;15;True
SSO;Calibração Diversos;Estação;Produto;Coordenador;5;20;True
SSO;Calibração Diversos;Estação;Produto;Diretor;5;10;True
SSO;Calibração Diversos;Estação;Produto;Gerente Geral;5;20;True
SSO;Calibração Diversos;Estação;Produto;Gerente Linha;5;20;True
SSO;Calibração Diversos;Estação;Produto;Representante Comercial;5;0;True
SSO;Calibração Diversos;Estação;Produto;Supervisor;5;0;True
SSO;Calibração Diversos;Solução;Insumo;Consultor Interno;5;15;True
SSO;Calibração Diversos;Solução;Insumo;Consultor Externo;5;15;True
SSO;Calibração Diversos;Solução;Insumo;Coordenador;5;20;True
SSO;Calibração Diversos;Solução;Insumo;Diretor;5;10;True
SSO;Calibração Diversos;Solução;Insumo;Gerente Geral;5;20;True
SSO;Calibração Diversos;Solução;Insumo;Gerente Linha;5;20;True
SSO;Calibração Diversos;Solução;Insumo;Representante Comercial;5;0;True
SSO;Calibração Diversos;Solução;Insumo;Supervisor;5;0;True
SSO;Decibelimetro Portátil;Acessório;Produto;Consultor Interno;5;15;True
SSO;Decibelimetro Portátil;Acessório;Produto;Consultor Externo;5;15;True
SSO;Decibelimetro Portátil;Acessório;Produto;Coordenador;5;20;True
SSO;Decibelimetro Portátil;Acessório;Produto;Diretor;5;10;True
SSO;Decibelimetro Portátil;Acessório;Produto;Gerente Geral;5;20;True
SSO;Decibelimetro Portátil;Acessório;Produto;Gerente Linha;5;20;True
SSO;Decibelimetro Portátil;Acessório;Produto;Representante Comercial;5;0;True
SSO;Decibelimetro Portátil;Acessório;Produto;Supervisor;5;0;True
SSO;Decibelimetro Portátil;Acessório;Reposição;Consultor Interno;5;15;True
SSO;Decibelimetro Portátil;Acessório;Reposição;Consultor Externo;5;15;True
SSO;Decibelimetro Portátil;Acessório;Reposição;Coordenador;5;20;True
SSO;Decibelimetro Portátil;Acessório;Reposição;Diretor;5;10;True
SSO;Decibelimetro Portátil;Acessório;Reposição;Gerente Geral;5;20;True
SSO;Decibelimetro Portátil;Acessório;Reposição;Gerente Linha;5;20;True
SSO;Decibelimetro Portátil;Acessório;Reposição;Representante Comercial;5;0;True
SSO;Decibelimetro Portátil;Acessório;Reposição;Supervisor;5;0;True
SSO;Decibelimetro Portátil;Decibelimetro;Produto;Consultor Interno;5;15;True
SSO;Decibelimetro Portátil;Decibelimetro;Produto;Consultor Externo;5;15;True
SSO;Decibelimetro Portátil;Decibelimetro;Produto;Coordenador;5;20;True
SSO;Decibelimetro Portátil;Decibelimetro;Produto;Diretor;5;10;True
SSO;Decibelimetro Portátil;Decibelimetro;Produto;Gerente Geral;5;20;True
SSO;Decibelimetro Portátil;Decibelimetro;Produto;Gerente Linha;5;20;True
SSO;Decibelimetro Portátil;Decibelimetro;Produto;Representante Comercial;5;0;True
SSO;Decibelimetro Portátil;Decibelimetro;Produto;Supervisor;5;0;True
SSO;Detector de Incendio Fixo;Acessório;Produto;Consultor Interno;5;15;True
SSO;Detector de Incendio Fixo;Acessório;Produto;Consultor Externo;5;15;True
SSO;Detector de Incendio Fixo;Acessório;Produto;Coordenador;5;20;True
SSO;Detector de Incendio Fixo;Acessório;Produto;Diretor;5;10;True
SSO;Detector de Incendio Fixo;Acessório;Produto;Gerente Geral;5;20;True
SSO;Detector de Incendio Fixo;Acessório;Produto;Gerente Linha;5;20;True
SSO;Detector de Incendio Fixo;Acessório;Produto;Representante Comercial;5;0;True
SSO;Detector de Incendio Fixo;Acessório;Produto;Supervisor;5;0;True
SSO;Detector de Incendio Fixo;FIREPRO;Produto;Consultor Interno;5;15;True
SSO;Detector de Incendio Fixo;FIREPRO;Produto;Consultor Externo;5;15;True
SSO;Detector de Incendio Fixo;FIREPRO;Produto;Coordenador;5;20;True
SSO;Detector de Incendio Fixo;FIREPRO;Produto;Diretor;5;10;True
SSO;Detector de Incendio Fixo;FIREPRO;Produto;Gerente Geral;5;20;True
SSO;Detector de Incendio Fixo;FIREPRO;Produto;Gerente Linha;5;20;True
SSO;Detector de Incendio Fixo;FIREPRO;Produto;Representante Comercial;5;0;True
SSO;Detector de Incendio Fixo;FIREPRO;Produto;Supervisor;5;0;True
SSO;Detector de Incendio Fixo;GATEWAY;Produto;Consultor Interno;5;15;True
SSO;Detector de Incendio Fixo;GATEWAY;Produto;Consultor Externo;5;15;True
SSO;Detector de Incendio Fixo;GATEWAY;Produto;Coordenador;5;20;True
SSO;Detector de Incendio Fixo;GATEWAY;Produto;Diretor;5;10;True
SSO;Detector de Incendio Fixo;GATEWAY;Produto;Gerente Geral;5;20;True
SSO;Detector de Incendio Fixo;GATEWAY;Produto;Gerente Linha;5;20;True
SSO;Detector de Incendio Fixo;GATEWAY;Produto;Representante Comercial;5;0;True
SSO;Detector de Incendio Fixo;GATEWAY;Produto;Supervisor;5;0;True
SSO;Detector de Incendio Fixo;Sensor;Produto;Consultor Interno;5;15;True
SSO;Detector de Incendio Fixo;Sensor;Produto;Consultor Externo;5;15;True
SSO;Detector de Incendio Fixo;Sensor;Produto;Coordenador;5;20;True
SSO;Detector de Incendio Fixo;Sensor;Produto;Diretor;5;10;True
SSO;Detector de Incendio Fixo;Sensor;Produto;Gerente Geral;5;20;True
SSO;Detector de Incendio Fixo;Sensor;Produto;Gerente Linha;5;20;True
SSO;Detector de Incendio Fixo;Sensor;Produto;Representante Comercial;5;0;True
SSO;Detector de Incendio Fixo;Sensor;Produto;Supervisor;5;0;True
SSO;Detector de Incendio Fixo;Termovelocimétrico;Produto;Consultor Interno;5;15;True
SSO;Detector de Incendio Fixo;Termovelocimétrico;Produto;Consultor Externo;5;15;True
SSO;Detector de Incendio Fixo;Termovelocimétrico;Produto;Coordenador;5;20;True
SSO;Detector de Incendio Fixo;Termovelocimétrico;Produto;Diretor;5;10;True
SSO;Detector de Incendio Fixo;Termovelocimétrico;Produto;Gerente Geral;5;20;True
SSO;Detector de Incendio Fixo;Termovelocimétrico;Produto;Gerente Linha;5;20;True
SSO;Detector de Incendio Fixo;Termovelocimétrico;Produto;Representante Comercial;5;0;True
SSO;Detector de Incendio Fixo;Termovelocimétrico;Produto;Supervisor;5;0;True
SSO;Detector Diversos;Acessório;Produto;Consultor Interno;5;15;True
SSO;Detector Diversos;Acessório;Produto;Consultor Externo;5;15;True
SSO;Detector Diversos;Acessório;Produto;Coordenador;5;20;True
SSO;Detector Diversos;Acessório;Produto;Diretor;5;10;True
SSO;Detector Diversos;Acessório;Produto;Gerente Geral;5;20;True
SSO;Detector Diversos;Acessório;Produto;Gerente Linha;5;20;True
SSO;Detector Diversos;Acessório;Produto;Representante Comercial;5;0;True
SSO;Detector Diversos;Acessório;Produto;Supervisor;5;0;True
SSO;Detector Diversos;Acessório;Reposição;Consultor Interno;5;15;True
SSO;Detector Diversos;Acessório;Reposição;Consultor Externo;5;15;True
SSO;Detector Diversos;Acessório;Reposição;Coordenador;5;20;True
SSO;Detector Diversos;Acessório;Reposição;Diretor;5;10;True
SSO;Detector Diversos;Acessório;Reposição;Gerente Geral;5;20;True
SSO;Detector Diversos;Acessório;Reposição;Gerente Linha;5;20;True
SSO;Detector Diversos;Acessório;Reposição;Representante Comercial;5;0;True
SSO;Detector Diversos;Acessório;Reposição;Supervisor;5;0;True
SSO;Detector Diversos;Filtro;Insumo;Consultor Interno;5;15;True
SSO;Detector Diversos;Filtro;Insumo;Consultor Externo;5;15;True
SSO;Detector Diversos;Filtro;Insumo;Coordenador;5;20;True
SSO;Detector Diversos;Filtro;Insumo;Diretor;5;10;True
SSO;Detector Diversos;Filtro;Insumo;Gerente Geral;5;20;True
SSO;Detector Diversos;Filtro;Insumo;Gerente Linha;5;20;True
SSO;Detector Diversos;Filtro;Insumo;Representante Comercial;5;0;True
SSO;Detector Diversos;Filtro;Insumo;Supervisor;5;0;True
SSO;Detector Diversos;MICRO 5;Reposição;Consultor Interno;5;15;True
SSO;Detector Diversos;MICRO 5;Reposição;Consultor Externo;5;15;True
SSO;Detector Diversos;MICRO 5;Reposição;Coordenador;5;20;True
SSO;Detector Diversos;MICRO 5;Reposição;Diretor;5;10;True
SSO;Detector Diversos;MICRO 5;Reposição;Gerente Geral;5;20;True
SSO;Detector Diversos;MICRO 5;Reposição;Gerente Linha;5;20;True
SSO;Detector Diversos;MICRO 5;Reposição;Representante Comercial;5;0;True
SSO;Detector Diversos;MICRO 5;Reposição;Supervisor;5;0;True
SSO;Detector Diversos;MicroClip;Produto;Consultor Interno;5;15;True
SSO;Detector Diversos;MicroClip;Produto;Consultor Externo;5;15;True
SSO;Detector Diversos;MicroClip;Produto;Coordenador;5;20;True
SSO;Detector Diversos;MicroClip;Produto;Diretor;5;10;True
SSO;Detector Diversos;MicroClip;Produto;Gerente Geral;5;20;True
SSO;Detector Diversos;MicroClip;Produto;Gerente Linha;5;20;True
SSO;Detector Diversos;MicroClip;Produto;Representante Comercial;5;0;True
SSO;Detector Diversos;MicroClip;Produto;Supervisor;5;0;True
SSO;Detector Diversos;Rigrat;Produto;Consultor Interno;5;15;True
SSO;Detector Diversos;Rigrat;Produto;Consultor Externo;5;15;True
SSO;Detector Diversos;Rigrat;Produto;Coordenador;5;20;True
SSO;Detector Diversos;Rigrat;Produto;Diretor;5;10;True
SSO;Detector Diversos;Rigrat;Produto;Gerente Geral;5;20;True
SSO;Detector Diversos;Rigrat;Produto;Gerente Linha;5;20;True
SSO;Detector Diversos;Rigrat;Produto;Representante Comercial;5;0;True
SSO;Detector Diversos;Rigrat;Produto;Supervisor;5;0;True
SSO;Detector Diversos;Sensor;Reposição;Consultor Interno;5;15;True
SSO;Detector Diversos;Sensor;Reposição;Consultor Externo;5;15;True
SSO;Detector Diversos;Sensor;Reposição;Coordenador;5;20;True
SSO;Detector Diversos;Sensor;Reposição;Diretor;5;10;True
SSO;Detector Diversos;Sensor;Reposição;Gerente Geral;5;20;True
SSO;Detector Diversos;Sensor;Reposição;Gerente Linha;5;20;True
SSO;Detector Diversos;Sensor;Reposição;Representante Comercial;5;0;True
SSO;Detector Diversos;Sensor;Reposição;Supervisor;5;0;True
SSO;Detector Fixo;301C;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;301C;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;301C;Produto;Coordenador;5;20;True
SSO;Detector Fixo;301C;Produto;Diretor;5;10;True
SSO;Detector Fixo;301C;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;301C;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;301C;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;301C;Produto;Supervisor;5;0;True
SSO;Detector Fixo;Acessório;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;Acessório;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;Acessório;Produto;Coordenador;5;20;True
SSO;Detector Fixo;Acessório;Produto;Diretor;5;10;True
SSO;Detector Fixo;Acessório;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;Acessório;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;Acessório;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;Acessório;Produto;Supervisor;5;0;True
SSO;Detector Fixo;Acessório;Reposição;Consultor Interno;5;15;True
SSO;Detector Fixo;Acessório;Reposição;Consultor Externo;5;15;True
SSO;Detector Fixo;Acessório;Reposição;Coordenador;5;20;True
SSO;Detector Fixo;Acessório;Reposição;Diretor;5;10;True
SSO;Detector Fixo;Acessório;Reposição;Gerente Geral;5;20;True
SSO;Detector Fixo;Acessório;Reposição;Gerente Linha;5;20;True
SSO;Detector Fixo;Acessório;Reposição;Representante Comercial;5;0;True
SSO;Detector Fixo;Acessório;Reposição;Supervisor;5;0;True
SSO;Detector Fixo;Airscan;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;Airscan;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;Airscan;Produto;Coordenador;5;20;True
SSO;Detector Fixo;Airscan;Produto;Diretor;5;10;True
SSO;Detector Fixo;Airscan;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;Airscan;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;Airscan;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;Airscan;Produto;Supervisor;5;0;True
SSO;Detector Fixo;CEX300;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;CEX300;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;CEX300;Produto;Coordenador;5;20;True
SSO;Detector Fixo;CEX300;Produto;Diretor;5;10;True
SSO;Detector Fixo;CEX300;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;CEX300;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;CEX300;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;CEX300;Produto;Supervisor;5;0;True
SSO;Detector Fixo;CTX 300;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;CTX 300;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;CTX 300;Produto;Coordenador;5;20;True
SSO;Detector Fixo;CTX 300;Produto;Diretor;5;10;True
SSO;Detector Fixo;CTX 300;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;CTX 300;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;CTX 300;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;CTX 300;Produto;Supervisor;5;0;True
SSO;Detector Fixo;E3 Point;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;E3 Point;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;E3 Point;Produto;Coordenador;5;20;True
SSO;Detector Fixo;E3 Point;Produto;Diretor;5;10;True
SSO;Detector Fixo;E3 Point;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;E3 Point;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;E3 Point;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;E3 Point;Produto;Supervisor;5;0;True
SSO;Detector Fixo;E3SM;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;E3SM;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;E3SM;Produto;Coordenador;5;20;True
SSO;Detector Fixo;E3SM;Produto;Diretor;5;10;True
SSO;Detector Fixo;E3SM;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;E3SM;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;E3SM;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;E3SM;Produto;Supervisor;5;0;True
SSO;Detector Fixo;Extreme;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;Extreme;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;Extreme;Produto;Coordenador;5;20;True
SSO;Detector Fixo;Extreme;Produto;Diretor;5;10;True
SSO;Detector Fixo;Extreme;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;Extreme;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;Extreme;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;Extreme;Produto;Supervisor;5;0;True
SSO;Detector Fixo;Filtro;Insumo;Consultor Interno;5;15;True
SSO;Detector Fixo;Filtro;Insumo;Consultor Externo;5;15;True
SSO;Detector Fixo;Filtro;Insumo;Coordenador;5;20;True
SSO;Detector Fixo;Filtro;Insumo;Diretor;5;10;True
SSO;Detector Fixo;Filtro;Insumo;Gerente Geral;5;20;True
SSO;Detector Fixo;Filtro;Insumo;Gerente Linha;5;20;True
SSO;Detector Fixo;Filtro;Insumo;Representante Comercial;5;0;True
SSO;Detector Fixo;Filtro;Insumo;Supervisor;5;0;True
SSO;Detector Fixo;FS20X;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;FS20X;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;FS20X;Produto;Coordenador;5;20;True
SSO;Detector Fixo;FS20X;Produto;Diretor;5;10;True
SSO;Detector Fixo;FS20X;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;FS20X;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;FS20X;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;FS20X;Produto;Supervisor;5;0;True
SSO;Detector Fixo;FS24X;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;FS24X;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;FS24X;Produto;Coordenador;5;20;True
SSO;Detector Fixo;FS24X;Produto;Diretor;5;10;True
SSO;Detector Fixo;FS24X;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;FS24X;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;FS24X;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;FS24X;Produto;Supervisor;5;0;True
SSO;Detector Fixo;FSL100;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;FSL100;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;FSL100;Produto;Coordenador;5;20;True
SSO;Detector Fixo;FSL100;Produto;Diretor;5;10;True
SSO;Detector Fixo;FSL100;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;FSL100;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;FSL100;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;FSL100;Produto;Supervisor;5;0;True
SSO;Detector Fixo;Gaspoint;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;Gaspoint;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;Gaspoint;Produto;Coordenador;5;20;True
SSO;Detector Fixo;Gaspoint;Produto;Diretor;5;10;True
SSO;Detector Fixo;Gaspoint;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;Gaspoint;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;Gaspoint;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;Gaspoint;Produto;Supervisor;5;0;True
SSO;Detector Fixo;HA20;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;HA20;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;HA20;Produto;Coordenador;5;20;True
SSO;Detector Fixo;HA20;Produto;Diretor;5;10;True
SSO;Detector Fixo;HA20;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;HA20;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;HA20;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;HA20;Produto;Supervisor;5;0;True
SSO;Detector Fixo;HA40;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;HA40;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;HA40;Produto;Coordenador;5;20;True
SSO;Detector Fixo;HA40;Produto;Diretor;5;10;True
SSO;Detector Fixo;HA40;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;HA40;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;HA40;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;HA40;Produto;Supervisor;5;0;True
SSO;Detector Fixo;HA71;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;HA71;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;HA71;Produto;Coordenador;5;20;True
SSO;Detector Fixo;HA71;Produto;Diretor;5;10;True
SSO;Detector Fixo;HA71;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;HA71;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;HA71;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;HA71;Produto;Supervisor;5;0;True
SSO;Detector Fixo;HA72;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;HA72;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;HA72;Produto;Coordenador;5;20;True
SSO;Detector Fixo;HA72;Produto;Diretor;5;10;True
SSO;Detector Fixo;HA72;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;HA72;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;HA72;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;HA72;Produto;Supervisor;5;0;True
SSO;Detector Fixo;IAQ POINT 2;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;IAQ POINT 2;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;IAQ POINT 2;Produto;Coordenador;5;20;True
SSO;Detector Fixo;IAQ POINT 2;Produto;Diretor;5;10;True
SSO;Detector Fixo;IAQ POINT 2;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;IAQ POINT 2;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;IAQ POINT 2;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;IAQ POINT 2;Produto;Supervisor;5;0;True
SSO;Detector Fixo;ITRANS;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;ITRANS;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;ITRANS;Produto;Coordenador;5;20;True
SSO;Detector Fixo;ITRANS;Produto;Diretor;5;10;True
SSO;Detector Fixo;ITRANS;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;ITRANS;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;ITRANS;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;ITRANS;Produto;Supervisor;5;0;True
SSO;Detector Fixo;Manning;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;Manning;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;Manning;Produto;Coordenador;5;20;True
SSO;Detector Fixo;Manning;Produto;Diretor;5;10;True
SSO;Detector Fixo;Manning;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;Manning;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;Manning;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;Manning;Produto;Supervisor;5;0;True
SSO;Detector Fixo;Midas;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;Midas;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;Midas;Produto;Coordenador;5;20;True
SSO;Detector Fixo;Midas;Produto;Diretor;5;10;True
SSO;Detector Fixo;Midas;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;Midas;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;Midas;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;Midas;Produto;Supervisor;5;0;True
SSO;Detector Fixo;MKII;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;MKII;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;MKII;Produto;Coordenador;5;20;True
SSO;Detector Fixo;MKII;Produto;Diretor;5;10;True
SSO;Detector Fixo;MKII;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;MKII;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;MKII;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;MKII;Produto;Supervisor;5;0;True
SSO;Detector Fixo;OLCT;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;OLCT;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;OLCT;Produto;Coordenador;5;20;True
SSO;Detector Fixo;OLCT;Produto;Diretor;5;10;True
SSO;Detector Fixo;OLCT;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;OLCT;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;OLCT;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;OLCT;Produto;Supervisor;5;0;True
SSO;Detector Fixo;Optima Plus;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;Optima Plus;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;Optima Plus;Produto;Coordenador;5;20;True
SSO;Detector Fixo;Optima Plus;Produto;Diretor;5;10;True
SSO;Detector Fixo;Optima Plus;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;Optima Plus;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;Optima Plus;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;Optima Plus;Produto;Supervisor;5;0;True
SSO;Detector Fixo;Painel de Controle;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;Painel de Controle;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;Painel de Controle;Produto;Coordenador;5;20;True
SSO;Detector Fixo;Painel de Controle;Produto;Diretor;5;10;True
SSO;Detector Fixo;Painel de Controle;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;Painel de Controle;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;Painel de Controle;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;Painel de Controle;Produto;Supervisor;5;0;True
SSO;Detector Fixo;Raeguard;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;Raeguard;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;Raeguard;Produto;Coordenador;5;20;True
SSO;Detector Fixo;Raeguard;Produto;Diretor;5;10;True
SSO;Detector Fixo;Raeguard;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;Raeguard;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;Raeguard;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;Raeguard;Produto;Supervisor;5;0;True
SSO;Detector Fixo;SEARCHLINE;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;SEARCHLINE;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;SEARCHLINE;Produto;Coordenador;5;20;True
SSO;Detector Fixo;SEARCHLINE;Produto;Diretor;5;10;True
SSO;Detector Fixo;SEARCHLINE;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;SEARCHLINE;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;SEARCHLINE;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;SEARCHLINE;Produto;Supervisor;5;0;True
SSO;Detector Fixo;Sensor;Reposição;Consultor Interno;5;15;True
SSO;Detector Fixo;Sensor;Reposição;Consultor Externo;5;15;True
SSO;Detector Fixo;Sensor;Reposição;Coordenador;5;20;True
SSO;Detector Fixo;Sensor;Reposição;Diretor;5;10;True
SSO;Detector Fixo;Sensor;Reposição;Gerente Geral;5;20;True
SSO;Detector Fixo;Sensor;Reposição;Gerente Linha;5;20;True
SSO;Detector Fixo;Sensor;Reposição;Representante Comercial;5;0;True
SSO;Detector Fixo;Sensor;Reposição;Supervisor;5;0;True
SSO;Detector Fixo;TOP TRACK;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;TOP TRACK;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;TOP TRACK;Produto;Coordenador;5;20;True
SSO;Detector Fixo;TOP TRACK;Produto;Diretor;5;10;True
SSO;Detector Fixo;TOP TRACK;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;TOP TRACK;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;TOP TRACK;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;TOP TRACK;Produto;Supervisor;5;0;True
SSO;Detector Fixo;TOUCHPOINT;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;TOUCHPOINT;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;TOUCHPOINT;Produto;Coordenador;5;20;True
SSO;Detector Fixo;TOUCHPOINT;Produto;Diretor;5;10;True
SSO;Detector Fixo;TOUCHPOINT;Produto;Gerente Geral;5;20;True
