tipo_meta;linha;grupo;subgrupo;tipo_mercadoria;referencia_media_ponderada_pct;meta_rentabilidade_alvo_pct
rentabilidade;Remediação;Separador de Agua/ Oleo Fixo;Filtro;Insumo;0.344;0.354
rentabilidade;Remediação;Separador de Agua/ Oleo Fixo;Manning;Reposição;0.344;0.354
rentabilidade;Remediação;Separador de Agua/ Oleo Fixo;Manta;Reposição;0.8119;0.8219
rentabilidade;Remediação;Separador de Agua/ Oleo Fixo;Sistema;Produto;0.344;0.354
rentabilidade;Remediação;Separador de Agua/ Oleo Fixo;Skimmer;Produto;0.286015153;0.296015153
rentabilidade;Remediação;Sonda Portátil;Acessório;Reposição;0.344;0.354
rentabilidade;Remediação;Sonda Portátil;MP20;Produto;0.344;0.354
rentabilidade;Remediação;Telemetria Fixo;Bomba;Produto;0.344;0.354
rentabilidade;Remediação;TERMAL Fixo;TERMAL;Serviço;0.344;0.354
rentabilidade;Remediação;Tratamento Diversos;Quimico;Produto;0.344;0.354
rentabilidade;Remediação;Tratamento Fixo;Acessório;Produto;0.344;0.354
rentabilidade;Remediação;Tratamento Fixo;Air Striper;Produto;0.344;0.354
rentabilidade;Remediação;Tratamento Fixo;Anel;Reposição;0.344;0.354
rentabilidade;Remediação;Tratamento Fixo;Bomba;Produto;0.344;0.354
rentabilidade;Remediação;Tratamento Fixo;Painel de Controle;Produto;0.344;0.354
rentabilidade;Remediação;Tratamento Fixo;Sistema;Produto;0.344;0.354
rentabilidade;Remediação;UMR Fixo;Acessório;Produto;0.344;0.354
rentabilidade;Remediação;UMR Fixo;Reforma;Serviço;0.344;0.354
rentabilidade;Remediação;UMR Fixo;UMR;Produto;0.344;0.354
rentabilidade;Remediaç��o;Elevador de Liquidos Fixo;Acessório;Reposição;0.2;0.21
rentabilidade;Saneamento;Analisador Fixo;3017M;Produto;0.446897446;0.456897446
rentabilidade;Saneamento;Analisador Microbiologico;GeneCount;Produto;0.446897446;0.456897446
rentabilidade;Saneamento;Analisador Microbiologico;Luminometro;Produto;0.446897446;0.456897446
rentabilidade;Saneamento;Analisador Microbiologico;Reagente;Insumo;0.423994892;0.433994892
rentabilidade;Saneamento;Sonda Serie IQ SensorNet;Controlador;Produto;0.4698;0.4798
rentabilidade;SSO;Amostragem Diversos;CALIBRADOR;Produto;0.323014856;0.333014856
rentabilidade;SSO;Analisador Fixo;Acessório;Reposição;0.2052;0.2152
rentabilidade;SSO;Analisador Fixo;Falco;Produto;0.323014856;0.333014856
rentabilidade;SSO;Analisador Fixo;Filtro;Insumo;0.5858;0.5958
rentabilidade;SSO;Analisador Fixo;Sensor;Reposição;0.323014856;0.333014856
rentabilidade;SSO;Analisador Fixo;Titan;Produto;0.323014856;0.333014856
rentabilidade;SSO;Analisador Portátil;Acessório;Produto;0.323014856;0.333014856
rentabilidade;SSO;Analisador Portátil;Acessório;Reposição;0.342766072;0.352766072
rentabilidade;SSO;Analisador Portátil;Anel;Reposição;0.323014856;0.333014856
rentabilidade;SSO;Analisador Portátil;BW ULTRA;Produto;0.323014856;0.333014856
rentabilidade;SSO;Analisador Portátil;Filtro;Insumo;0.323014856;0.333014856
rentabilidade;SSO;Analisador Portátil;Gascheck;Produto;0.323014856;0.333014856
rentabilidade;SSO;Analisador Portátil;Panther;Produto;0.3036;0.3136
rentabilidade;SSO;Analisador Portátil;Sensor;Reposição;0.323014856;0.333014856
rentabilidade;SSO;BOMBA DE AMOSTRAGEM Portátil;Acessório;Produto;0.323014856;0.333014856
rentabilidade;SSO;BOMBA DE AMOSTRAGEM Portátil;Acessório;Reposição;0.323014856;0.333014856
rentabilidade;SSO;BOMBA DE AMOSTRAGEM Portátil;Apex;Produto;0.323014856;0.333014856
rentabilidade;SSO;BOMBA DE AMOSTRAGEM Portátil;Filtro;Insumo;0.323014856;0.333014856
rentabilidade;SSO;Calibração Diversos;Acessório;Reposição;0.323014856;0.333014856
rentabilidade;SSO;Calibração Diversos;Cilindro;Insumo;0.460258315;0.470258315
rentabilidade;SSO;Calibração Diversos;Estação;Produto;0.323014856;0.333014856
rentabilidade;SSO;Calibração Diversos;Solução;Insumo;0.323014856;0.333014856
rentabilidade;SSO;Decibelimetro Portátil;Acessório;Produto;0.323014856;0.333014856
rentabilidade;SSO;Decibelimetro Portátil;Acessório;Reposição;0.323014856;0.333014856
rentabilidade;SSO;Decibelimetro Portátil;Decibelimetro;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector de Incendio Fixo;Acessório;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector de Incendio Fixo;FIREPRO;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector de Incendio Fixo;GATEWAY;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector de Incendio Fixo;Sensor;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector de Incendio Fixo;Termovelocimétrico;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Diversos;Acessório;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Diversos;Acessório;Reposição;0.305112699;0.315112699
rentabilidade;SSO;Detector Diversos;Filtro;Insumo;0.323014856;0.333014856
rentabilidade;SSO;Detector Diversos;MICRO 5;Reposição;0.323014856;0.333014856
rentabilidade;SSO;Detector Diversos;MicroClip;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Diversos;Rigrat;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Diversos;Sensor;Reposição;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;301C;Produto;0.1769;0.1869
rentabilidade;SSO;Detector Fixo;Acessório;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;Acessório;Reposição;0.384088458;0.394088458
rentabilidade;SSO;Detector Fixo;Airscan;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;CEX300;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;CTX 300;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;E3 Point;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;E3SM;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;Extreme;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;Filtro;Insumo;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;FS20X;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;FS24X;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;FSL100;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;Gaspoint;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;HA20;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;HA40;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;HA71;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;HA72;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;IAQ POINT 2;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;ITRANS;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;Manning;Produto;0.246986947;0.256986947
rentabilidade;SSO;Detector Fixo;Midas;Produto;0.312382061;0.322382061
rentabilidade;SSO;Detector Fixo;MKII;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;OLCT;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;Optima Plus;Produto;0.382941468;0.392941468
rentabilidade;SSO;Detector Fixo;Painel de Controle;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;Raeguard;Produto;0.335671306;0.345671306
rentabilidade;SSO;Detector Fixo;SEARCHLINE;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;Sensor;Reposição;0.286606566;0.296606566
rentabilidade;SSO;Detector Fixo;TOP TRACK;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;TOUCHPOINT;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;TVOC;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;Vent Line;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;XCD;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;XCL;Produto;0.487688366;0.497688366
rentabilidade;SSO;Detector Fixo;XNX;Produto;0.300077554;0.310077554
rentabilidade;SSO;Detector Fixo;XPV;Produto;0.326855201;0.336855201
rentabilidade;SSO;Detector Fixo;XRL;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Fixo;Zareba;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;Acessório;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;Acessório;Reposição;0.395588983;0.405588983
rentabilidade;SSO;Detector Portátil;AIR AWARE;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;Anel;Reposição;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;BADGE PLUS;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;BM25;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;BW Clip;Produto;0.2827;0.2927
rentabilidade;SSO;Detector Portátil;BW Quattro;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;BW SOLO;Produto;0.34489879;0.35489879
rentabilidade;SSO;Detector Portátil;chempro;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;CUB;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;EC-P2;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;Estação;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;Filtro;Insumo;0.430145708;0.440145708
rentabilidade;SSO;Detector Portátil;GT;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;IMPACT PRO;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;Intellidox;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;Leakmate;Produto;0.3055;0.3155
rentabilidade;SSO;Detector Portátil;Max XT;Produto;0.136769165;0.146769165
rentabilidade;SSO;Detector Portátil;MGD;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;MICRO 4;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;MICRO 5;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;MicroClip;Produto;0.160535844;0.170535844
rentabilidade;SSO;Detector Portátil;MicroDock;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;MIRAN;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;MVI;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;MX4;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;MX6;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;PHD6;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;Raeguard;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;RIKEN KEIKE;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;Sensor;Reposição;0.34065886;0.35065886
rentabilidade;SSO;Detector Portátil;SHARPEYE;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;SPM FLEX;Produto;0.323014856;0.333014856
rentabilidade;SSO;Detector Portátil;TX1;Produto;0.323014856;0.333014856
rentabilidade;SSO;Diversos Diversos;Calibração;Serviço;0.323014856;0.333014856
rentabilidade;SSO;Diversos Diversos;Diversos;Produto;0.323014856;0.333014856
rentabilidade;SSO;Diversos Diversos;Hora Técnica;Serviço;0.323014856;0.333014856
rentabilidade;SSO;Diversos Portátil;Diversos;Produto;0.323014856;0.333014856
rentabilidade;SSO;Diversos Portátil;Microdust;Produto;0.323014856;0.333014856
rentabilidade;SSO;Dosimetro Portátil;Acessório;Produto;0.323014856;0.333014856
rentabilidade;SSO;Dosimetro Portátil;Dosimetro;Produto;0.323014856;0.333014856
rentabilidade;SSO;Elevador de Liquidos Fixo;Acessório;Reposição;0.323014856;0.333014856
rentabilidade;SSO;Medidor de Vazão Portátil;Acessório;Produto;0.323014856;0.333014856
rentabilidade;SSO;Medidor de Vazão Portátil;SAGE RIO;Produto;0.323014856;0.333014856
rentabilidade;SSO;Monitoramento Portátil;Sistema;Produto;0.323014856;0.333014856
rentabilidade;SSO;Outros Diversos;Acessório;Produto;0.323014856;0.333014856
rentabilidade;SSO;Outros Diversos;Acessório;Reposição;0.323014856;0.333014856
rentabilidade;SSO;Outros Diversos;Outros;Produto;0.323014856;0.333014856
rentabilidade;SSO;Outros Fixo;Acessório;Produto;0.323014856;0.333014856
rentabilidade;SSO;Outros Fixo;Outros;Produto;0.323014856;0.333014856
rentabilidade;SSO;Painel controlador Diversos;CLEANVIEWERGAS;Produto;0.323014856;0.333014856
rentabilidade;SSO;Painel controlador Fixo;Acessório;Produto;0.323014856;0.333014856
rentabilidade;SSO;Painel controlador Fixo;Acessório;Reposição;0.323014856;0.333014856
rentabilidade;SSO;Painel controlador Fixo;WX16;Produto;0.323014856;0.333014856
rentabilidade;SSO;Painel controlador Fixo;WX4;Produto;0.323014856;0.333014856
rentabilidade;SSO;Painel controlador Fixo;WX64;Produto;0.323014856;0.333014856
